provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id
476,Nero S Cabrera,1934091073,NA,NA,NA,NA,NA,35593855515,NA,NA,male,NA
1377,"Harrison A Matthews, NP",1026304749,NA,NA,NA,NA,NA,83478903399,EMERGENCY MEDICINE,NA,male,NA
414,"Tristan S George, MD",1188955197,NA,NA,NA,NA,NA,32230862354,OTORHINOLARYNGOLOGY,NA,male,NA
337,"Louis G Church, MD",2977344478,NA,NA,NA,NA,NA,27593994497,CARDIOLOGY,NA,male,NA
818,"Hamilton I Lopez, MD",2697805816,NA,NA,NA,NA,NA,55049178115,ONCOLOGY,NA,male,NA
814,"Courtney A Charles, PA-C",1504581909,NA,NA,NA,NA,NA,54757356244,OB/GYN,NA,female,NA
859,"Sara E Rivers, NP",2279814426,NA,NA,NA,NA,NA,56660646019,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1178,Melissa N Fleming,2121754952,NA,NA,NA,NA,NA,72124220370,NA,NA,female,NA
1222,"Kyla C Flowers, NP",2754624910,NA,NA,NA,NA,NA,74995025045,OTORHINOLARYNGOLOGY,NA,female,NA
1015,"Sarah O Eaton, MD",1108111350,NA,NA,NA,NA,NA,63931493631,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1238,"Aspen L Bernard, PA-C",1522433372,NA,NA,NA,NA,NA,75994699702,INTERNAL MEDICINE,NA,female,NA
14,Kylynn D Ramsey,2724483785,NA,NA,NA,NA,NA,10806103490,NA,NA,female,NA
1505,"Wyatt H Stein, MD",1695804060,NA,NA,NA,NA,NA,89624534504,GASTROENTEROLOGY,NA,male,NA
777,"Électre J Mann, NP",2054675398,NA,NA,NA,NA,NA,53169191314,OTORHINOLARYNGOLOGY,NA,female,NA
767,"Angèle H Chavez, MD",2757744186,NA,NA,NA,NA,NA,52875528715,PULMONARY DISEASE,NA,female,NA
1607,"Paul-Antoine R Vasquez, MD",2686064839,NA,NA,NA,NA,NA,93838991711,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
605,"Ashton E Stuart, MD",2107604882,NA,NA,NA,NA,NA,42654220307,SURGERY,NA,male,NA
1105,Dustin M Head,2829728431,NA,NA,NA,NA,NA,68491199410,NA,NA,male,NA
1024,"Laith J Robertson, RPh",1930496052,NA,NA,NA,NA,NA,64193253221,NA,NA,male,NA
10,"Dustin D Wolfe, NP",1199207521,NA,NA,NA,NA,NA,10503427601,OTORHINOLARYNGOLOGY,NA,male,NA
1260,"Harrison J Wood, MD",2434402588,NA,NA,NA,NA,NA,77301512299,ONCOLOGY,NA,male,NA
410,"Xander B George, MD",1458776737,NA,NA,NA,NA,NA,31969286171,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1300,Marguerite B Fitzpatrick,1246682262,NA,NA,NA,NA,NA,79539441216,NA,NA,female,NA
1431,"May L Kerr, NP",1642128365,NA,NA,NA,NA,NA,85801931116,OTORHINOLARYNGOLOGY,NA,female,NA
1373,"Geraldine J Morin, MD",1603842426,NA,NA,NA,NA,NA,83239788276,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1650,"Caryn S Adkins, PA-C",1727874610,NA,NA,NA,NA,NA,95752505734,EMERGENCY MEDICINE,NA,female,NA
1129,"Jordan C Hardy, NP",1949202756,NA,NA,NA,NA,NA,69411365133,OTORHINOLARYNGOLOGY,NA,female,NA
1284,Gregory M Nunez,1701667774,NA,NA,NA,NA,NA,78351624358,NA,NA,male,NA
129,"Robert L Wilkerson, MD",1804067005,NA,NA,NA,NA,NA,16548445535,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
383,"Jean-Victor R Barnett, NP",1977628724,NA,NA,NA,NA,NA,30322173214,ONCOLOGY,NA,male,NA
1092,"Kaye G Dillon, PA-C",1095949523,NA,NA,NA,NA,NA,67967694478,OTORHINOLARYNGOLOGY,NA,female,NA
1191,Gawen B Byrd,1880192834,NA,NA,NA,NA,NA,72998789964,NA,NA,male,NA
564,"Morgan T Estrada, MD",2529023141,NA,NA,NA,NA,NA,40200274550,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
244,"Indira A Clay, NP",1267275624,NA,NA,NA,NA,NA,22756880442,OTORHINOLARYNGOLOGY,NA,female,NA
291,Ori H Dickson,1261785628,NA,NA,NA,NA,NA,25331210454,NA,NA,female,NA
269,"Minerva H Wheeler, NP",1759681776,NA,NA,NA,NA,NA,23884366272,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
442,"Wyatt M Mcpherson, RPh",2179337833,NA,NA,NA,NA,NA,33864111425,NA,NA,male,NA
1439,"Flore M Dudley, MD",1929514899,NA,NA,NA,NA,NA,86353786212,OTORHINOLARYNGOLOGY,NA,female,NA
1218,Rose D Oneil,1339143370,NA,NA,NA,NA,NA,74552342137,NA,NA,female,NA
177,"Isabelle C Becker, MD",2464383351,NA,NA,NA,NA,NA,18548545689,ONCOLOGY,NA,female,NA
1577,"Branden M Rivers, MD",2060448889,NA,NA,NA,NA,NA,92771004149,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1553,"Roth T Quinn, PA-C",1089165383,NA,NA,NA,NA,NA,91456272856,SURGERY,NA,male,NA
1425,"Gratieuse C Whitney, PA-C",1257101038,NA,NA,NA,NA,NA,85614301470,OTORHINOLARYNGOLOGY,NA,female,NA
1400,Valentine M Hopper,2774625129,NA,NA,NA,NA,NA,84555866246,NA,NA,male,NA
1392,"Destiny B Hammond, PA-C",2131275717,NA,NA,NA,NA,NA,84204111867,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
915,"Beck C Diaz, NP",2526973660,NA,NA,NA,NA,NA,59578005863,OTORHINOLARYNGOLOGY,NA,male,NA
796,"Lawrence T Mercer, PA-C",1070056484,NA,NA,NA,NA,NA,54119055873,EMERGENCY MEDICINE,NA,male,NA
158,Eden O Lester,1427321730,NA,NA,NA,NA,NA,17679076071,NA,NA,male,NA
732,"Paule N Morgan, MD",2174872677,NA,NA,NA,NA,NA,50442943790,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
189,"Susanne N Lyons, MD",1176930376,NA,NA,NA,NA,NA,19048318270,OTORHINOLARYNGOLOGY,NA,female,NA
988,"Claude O Rocha, NP",1797423405,NA,NA,NA,NA,NA,62713071412,ONCOLOGY,NA,female,NA
1208,"Jémil K Daniels, NP",1711906022,NA,NA,NA,NA,NA,73919736318,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
112,Thomas C Morris,2006475806,NA,NA,NA,NA,NA,15641626969,NA,NA,male,NA
669,"Conan K Daniel, PA-C",2186465106,NA,NA,NA,NA,NA,46391366154,OTORHINOLARYNGOLOGY,NA,male,NA
1198,"Macey S Foley, RPh",1951397171,NA,NA,NA,NA,NA,73399951102,NA,NA,female,NA
621,"Audra E Cardenas, PA-C",2963536699,NA,NA,NA,NA,NA,43808891819,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1702,Nadine F Gallegos,1102838362,NA,NA,NA,NA,NA,98460230071,NA,NA,female,NA
1359,"Jaden C Cardenas, PA-C",2098533017,NA,NA,NA,NA,NA,82520515125,OTORHINOLARYNGOLOGY,NA,female,NA
1542,"Quynn N Stokes, MD",2355676301,NA,NA,NA,NA,NA,91187877816,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1531,"Haviva A Cantrell, NP",2242801823,NA,NA,NA,NA,NA,90841219230,ONCOLOGY,NA,female,NA
405,Heidi C Ferrell,2167653613,NA,NA,NA,NA,NA,31596906300,NA,NA,female,NA
1690,"Nero R Miller, MD",2658647348,NA,NA,NA,NA,NA,97780396606,OTORHINOLARYNGOLOGY,NA,male,NA
65,"Melissa I Dejesus, MD",2138284019,NA,NA,NA,NA,NA,12885033766,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
22,Richard C Dillard,1112925571,NA,NA,NA,NA,NA,11201846355,NA,NA,male,NA
1089,"Akeem O Kramer, PA-C",1858517707,NA,NA,NA,NA,NA,67695328265,OTORHINOLARYNGOLOGY,NA,male,NA
317,"Porter C Hogan, NP",1946593611,NA,NA,NA,NA,NA,26789541153,SURGERY,NA,male,NA
336,"Lamar N Spears, PA-C",2174063236,NA,NA,NA,NA,NA,27592139908,EMERGENCY MEDICINE,NA,male,NA
1246,"Sloane E Boone, PA-C",1558568554,NA,NA,NA,NA,NA,76516485016,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
854,Quon B Hatfield,2295338889,NA,NA,NA,NA,NA,56416039146,NA,NA,female,NA
1718,"Berk G Kirk, MD",1743205617,NA,NA,NA,NA,NA,99421238251,OTORHINOLARYNGOLOGY,NA,male,NA
1207,"Yves K Chandler, PA-C",2360384180,NA,NA,NA,NA,NA,73881195366,ONCOLOGY,NA,male,NA
157,"Zenia E Blackburn, MD",2753401021,NA,NA,NA,NA,NA,17573439284,OB/GYN,NA,female,NA
1423,"Penelope D Sykes, MD",2647616669,NA,NA,NA,NA,NA,85575905999,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
253,"Burke B Hart, RPh",2189802503,NA,NA,NA,NA,NA,23006107382,NA,NA,male,NA
683,"Jean-Pascal D Preston, NP",2454928553,NA,NA,NA,NA,NA,47424088098,OTORHINOLARYNGOLOGY,NA,male,NA
1449,MacKenzie H Donovan,1468848484,NA,NA,NA,NA,NA,87258606751,NA,NA,female,NA
224,"Nicolas A Kirk, NP",1785519230,NA,NA,NA,NA,NA,21537699152,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
352,"Emery Z Mcneil, NP",1901970838,NA,NA,NA,NA,NA,28561707706,PULMONARY DISEASE,NA,male,NA
421,"Desirae E Foster, NP",1646555845,NA,NA,NA,NA,NA,32615037049,OTORHINOLARYNGOLOGY,NA,female,NA
619,Cecilia D Bolton,2893584108,NA,NA,NA,NA,NA,43699704843,NA,NA,female,NA
1060,"Nomlanga A Washington, MD",1791309543,NA,NA,NA,NA,NA,65872158933,NEPHROLOGY,NA,female,NA
959,"Hammett H Park, MD",2598641286,NA,NA,NA,NA,NA,61232554506,CARDIOLOGY,NA,male,NA
551,"Aladdin B Heath, PA-C",1609090988,NA,NA,NA,NA,NA,39313240352,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
325,"Louis T Wong, MD",2659969311,NA,NA,NA,NA,NA,27174899356,ONCOLOGY,NA,male,NA
1598,"Keefe O Sherman, NP",1687339661,NA,NA,NA,NA,NA,93502308567,OTORHINOLARYNGOLOGY,NA,male,NA
378,Gaston F Prince,1956766586,NA,NA,NA,NA,NA,29925850697,NA,NA,male,NA
252,"Diereba W Santiago, NP",2836644068,NA,NA,NA,NA,NA,22969901698,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1470,"Cain A Pope, PA-C",2187662073,NA,NA,NA,NA,NA,88263852327,OTORHINOLARYNGOLOGY,NA,male,NA
1205,Patrick T Gay,2106407048,NA,NA,NA,NA,NA,73787037231,NA,NA,male,NA
748,"Jenette K Ellison, PA-C",1049959958,NA,NA,NA,NA,NA,51541325689,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
180,"Cecilia D Caldwell, MD",2757924218,NA,NA,NA,NA,NA,18740359082,EMERGENCY MEDICINE,NA,female,NA
741,"Nora S Berry, NP",1288634676,NA,NA,NA,NA,NA,50812531814,OTORHINOLARYNGOLOGY,NA,female,NA
520,"Florida D Mcfarland, MD",1212260168,NA,NA,NA,NA,NA,38205396038,HEMATOLOGY,NA,female,NA
1229,"Coby B Whitley, NP",1044212304,NA,NA,NA,NA,NA,75436574587,SURGERY,NA,male,NA
957,Didier A Beard,2336303983,NA,NA,NA,NA,NA,61134031097,NA,NA,male,NA
948,"Brigitte H Dodson, MD",1385635782,NA,NA,NA,NA,NA,60942859176,ONCOLOGY,NA,female,NA
283,"Dai Q Stout, PA-C",1711158855,NA,NA,NA,NA,NA,24626740186,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
332,"Colette J Stokes, RPh",2812286314,NA,NA,NA,NA,NA,27437608457,NA,NA,female,NA
1147,"Étienne D Poole, MD",2848065989,NA,NA,NA,NA,NA,70647724087,NEUROLOGY,NA,male,NA
738,"Jason E Mckenzie, PA-C",2878417811,NA,NA,NA,NA,NA,50688558786,RHEUMATOLOGY,NA,male,NA
417,"Brody O Schneider, MD",2877576583,NA,NA,NA,NA,NA,32368426638,OTORHINOLARYNGOLOGY,NA,male,NA
187,Omar W Sanchez,2043217336,NA,NA,NA,NA,NA,18954791172,NA,NA,male,NA
1353,"Robert M Fletcher, PA-C",2245533654,NA,NA,NA,NA,NA,82253226178,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
335,"Louis J Powell, MD",1798613129,NA,NA,NA,NA,NA,27529282271,OTORHINOLARYNGOLOGY,NA,male,NA
6,"Hedley C Browning, MD",2881133652,NA,NA,NA,NA,NA,10294168822,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1093,Meredith X Strong,2153294208,NA,NA,NA,NA,NA,67969829112,NA,NA,female,NA
1201,"Blythe M Freeman, MD",1754506804,NA,NA,NA,NA,NA,73677359224,OTORHINOLARYNGOLOGY,NA,female,NA
1171,"Shay B Puckett, PA-C",1859264499,NA,NA,NA,NA,NA,71661554064,ONCOLOGY,NA,female,NA
845,"Steven V Oneal, MD",2186386427,NA,NA,NA,NA,NA,56038475881,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
200,Robert H James,2608093700,NA,NA,NA,NA,NA,19403168010,NA,NA,male,NA
488,"Ria I Wise, MD",2663992374,NA,NA,NA,NA,NA,36445133554,OTORHINOLARYNGOLOGY,NA,female,NA
1448,"Emery J Ray, PA-C",2397377512,NA,NA,NA,NA,NA,87234874989,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
389,Pascal L Mcintyre,1325448320,NA,NA,NA,NA,NA,30580559190,NA,NA,male,NA
242,"Alden P Norman, NP",2137233173,NA,NA,NA,NA,NA,22662407355,EMERGENCY MEDICINE,NA,male,NA
1428,"Dolan B Olsen, MD",1135948683,NA,NA,NA,NA,NA,85741431215,OTORHINOLARYNGOLOGY,NA,male,NA
867,"Davis B Romero, RPh",2663864433,NA,NA,NA,NA,NA,57117522852,NA,NA,male,NA
16,"Rachel É Joseph, NP",1926858133,NA,NA,NA,NA,NA,10964885053,PSYCHOLOGY,NA,female,NA
925,"Sade F Willis, MD",2796778013,NA,NA,NA,NA,NA,59858976021,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1472,"Kay L Downs, NP",2056924471,NA,NA,NA,NA,NA,88267129844,ONCOLOGY,NA,female,NA
509,Briar D Armstrong,2500435082,NA,NA,NA,NA,NA,37297515300,NA,NA,female,NA
293,"Électre B Burton, PA-C",2911552905,NA,NA,NA,NA,NA,25455346110,OTORHINOLARYNGOLOGY,NA,female,NA
58,"Melodie S Hammond, MD",1286966674,NA,NA,NA,NA,NA,12643906431,SURGERY,NA,female,NA
1408,"Jerry J Cooper, NP",2896707102,NA,NA,NA,NA,NA,84800663193,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1622,"Hall D William, NP",2157289022,NA,NA,NA,NA,NA,94514136284,INTERNAL MEDICINE,NA,male,NA
309,Natalie W Burris,2756458838,NA,NA,NA,NA,NA,26521063172,NA,NA,female,NA
744,"Piper D Anderson, MD",2423688031,NA,NA,NA,NA,NA,51056655793,OTORHINOLARYNGOLOGY,NA,female,NA
1405,"Akeem T Cunningham, NP",2965394881,NA,NA,NA,NA,NA,84650774367,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1725,"Iliana É Barber, MD",1958531277,NA,NA,NA,NA,NA,99766301197,OTORHINOLARYNGOLOGY,NA,female,NA
991,Charlotte V Osborn,1605824257,NA,NA,NA,NA,NA,62903930577,NA,NA,female,NA
1054,"Gavan J Compton, PA-C",1337075145,NA,NA,NA,NA,NA,65500620925,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1155,"René J Wilson, NP",1181431329,NA,NA,NA,NA,NA,70953420580,ONCOLOGY,NA,male,NA
174,"Castor T Bullock, NP",2802148037,NA,NA,NA,NA,NA,18433817223,OTORHINOLARYNGOLOGY,NA,male,NA
1136,Guy P Gibbs,1552777581,NA,NA,NA,NA,NA,70079457422,NA,NA,male,NA
217,"Dolan A Adkins, PA-C",1518768427,NA,NA,NA,NA,NA,20871737319,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
694,"Blaine A Bonner, MD",2647326624,NA,NA,NA,NA,NA,48237708980,EMERGENCY MEDICINE,NA,male,NA
474,"Shelby P Clayton, MD",2153018102,NA,NA,NA,NA,NA,35510363197,OTORHINOLARYNGOLOGY,NA,female,NA
632,"Herrod L Burch, MD",1241067857,NA,NA,NA,NA,NA,44298531049,GASTROENTEROLOGY,NA,male,NA
113,"Thane N Mcintyre, RPh",2150895478,NA,NA,NA,NA,NA,15687837147,NA,NA,male,NA
1021,Gilles G Campos,2269774317,NA,NA,NA,NA,NA,64068103944,NA,NA,male,NA
1459,"Hayes D Conley, NP",2357885363,NA,NA,NA,NA,NA,87681979722,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1661,"Charlotte R Justice, PA-C",2140405537,NA,NA,NA,NA,NA,96138923086,OTORHINOLARYNGOLOGY,NA,female,NA
841,Aubrey D Dawson,2924957471,NA,NA,NA,NA,NA,55894667423,NA,NA,male,NA
1292,"Marck G Leon, PA-C",2161906991,NA,NA,NA,NA,NA,79090714379,ONCOLOGY,NA,male,NA
705,"Brielle M Coleman, PA-C",1441871660,NA,NA,NA,NA,NA,49231970441,OB/GYN,NA,female,NA
221,"Kirsten M Patrick, PA-C",2975362555,NA,NA,NA,NA,NA,21456619267,PULMONARY DISEASE,NA,female,NA
779,"Thaddeus C Hull, NP",1754969317,NA,NA,NA,NA,NA,53299147712,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
549,"Jémil N Dickerson, PA-C",1560940155,NA,NA,NA,NA,NA,39192806968,OTORHINOLARYNGOLOGY,NA,male,NA
1182,"Martina A Davidson, PA-C",1088553183,NA,NA,NA,NA,NA,72295551705,SURGERY,NA,female,NA
1344,Wang M Rasmussen,1518850423,NA,NA,NA,NA,NA,81636779635,NA,NA,male,NA
938,"Tatiana P Levy, MD",2826062412,NA,NA,NA,NA,NA,60675510342,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
490,"Michelle G Shepherd, PA-C",2263945319,NA,NA,NA,NA,NA,36538219006,OTORHINOLARYNGOLOGY,NA,female,NA
997,Arsenio G Kennedy,2028674980,NA,NA,NA,NA,NA,63120375892,NA,NA,male,NA
1137,"Max A Sheppard, NP",2288299312,NA,NA,NA,NA,NA,70190843190,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
494,"Gratieuse K Bradford, PA-C",2325777171,NA,NA,NA,NA,NA,36779073380,OTORHINOLARYNGOLOGY,NA,female,NA
1478,"Theodore C Hudson, PA-C",2343309239,NA,NA,NA,NA,NA,88610370260,ONCOLOGY,NA,male,NA
987,"Amanda V Espinoza, RPh",2940792076,NA,NA,NA,NA,NA,62695922845,NA,NA,female,NA
1130,"Jakeem E Huffman, MD",1104689813,NA,NA,NA,NA,NA,69449037669,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
857,Grant D Lang,1751119841,NA,NA,NA,NA,NA,56533713072,NA,NA,male,NA
1649,"Anton B Mack, PA-C",1725896110,NA,NA,NA,NA,NA,95693013002,EMERGENCY MEDICINE,NA,male,NA
1075,"September M Chambers, MD",1223424118,NA,NA,NA,NA,NA,66874857436,OTORHINOLARYNGOLOGY,NA,female,NA
1085,"Hyatt E Hobbs, NP",2812373385,NA,NA,NA,NA,NA,67576016269,CARDIOLOGY,NA,male,NA
1184,"Keith Z Faulkner, NP",1573778824,NA,NA,NA,NA,NA,72592006152,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1475,Jean-Cyril K Hickman,2038549826,NA,NA,NA,NA,NA,88587928593,NA,NA,male,NA
1369,"Irene O Mcclain, PA-C",1611859891,NA,NA,NA,NA,NA,83059186415,OTORHINOLARYNGOLOGY,NA,female,NA
974,"Colin J Ramos, NP",2564044762,NA,NA,NA,NA,NA,62110117917,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1330,"Dacey L Cochran, PA-C",2479100402,NA,NA,NA,NA,NA,80761756211,ONCOLOGY,NA,female,NA
687,Meghan S Hicks,2072863281,NA,NA,NA,NA,NA,47968757693,NA,NA,female,NA
633,"Constantine N Waters, PA-C",2167310123,NA,NA,NA,NA,NA,44428363358,OTORHINOLARYNGOLOGY,NA,female,NA
1684,"Chantale S Conner, PA-C",2032825222,NA,NA,NA,NA,NA,97382531353,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1298,Cyrus J Briggs,2811374640,NA,NA,NA,NA,NA,79503930502,NA,NA,male,NA
492,"Bernadette D Hays, NP",2437403526,NA,NA,NA,NA,NA,36543088313,OTORHINOLARYNGOLOGY,NA,female,NA
580,"Gabriel M Kirk, PA-C",1334607890,NA,NA,NA,NA,NA,41234472731,NEPHROLOGY,NA,male,NA
12,"Yasir H Fischer, MD",2936105028,NA,NA,NA,NA,NA,10754024786,SURGERY,NA,male,NA
1456,"Emmanuelle F Brady, PA-C",2088868845,NA,NA,NA,NA,NA,87535158437,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1032,Magloire W Kennedy,1016204511,NA,NA,NA,NA,NA,64510676382,NA,NA,female,NA
25,"Joel B Roberts, MD",1064982554,NA,NA,NA,NA,NA,11314450192,OTORHINOLARYNGOLOGY,NA,male,NA
156,"Walter T Shelton, RPh",1421609536,NA,NA,NA,NA,NA,17553273551,NA,NA,male,NA
1659,"Florence B Craig, NP",2139364745,NA,NA,NA,NA,NA,96112695129,ONCOLOGY,NA,female,NA
912,"Dorian T Duncan, MD",1124789361,NA,NA,NA,NA,NA,59513194527,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1320,"Gareth É Beck, MD",2929799746,NA,NA,NA,NA,NA,80275278477,OTORHINOLARYNGOLOGY,NA,male,NA
1495,"Xyla N Hill, MD",1717388639,NA,NA,NA,NA,NA,89228646308,EMERGENCY MEDICINE,NA,female,NA
983,Gatian I Mcfarland,2261307058,NA,NA,NA,NA,NA,62455656572,NA,NA,male,NA
1420,"Galvin R Carrillo, PA-C",2705738256,NA,NA,NA,NA,NA,85380851013,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1634,"Kay M Guerrero, NP",2755995939,NA,NA,NA,NA,NA,94971242622,OTORHINOLARYNGOLOGY,NA,female,NA
1708,Geoffrey L Carver,1271350686,NA,NA,NA,NA,NA,98943145183,NA,NA,male,NA
907,"Owen W Donaldson, MD",2146818832,NA,NA,NA,NA,NA,59147488793,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
413,"Dora M Fields, NP",1789556980,NA,NA,NA,NA,NA,32228839146,ONCOLOGY,NA,female,NA
95,"Aretha O Weeks, PA-C",2273834941,NA,NA,NA,NA,NA,14714769900,OTORHINOLARYNGOLOGY,NA,female,NA
916,Alma M Farrell,2230353274,NA,NA,NA,NA,NA,59608148928,NA,NA,female,NA
117,"Angelica L Stout, NP",2265101333,NA,NA,NA,NA,NA,15925895174,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
778,"Robert C Gilliam, PA-C",1100807492,NA,NA,NA,NA,NA,53205649017,OTORHINOLARYNGOLOGY,NA,male,NA
1025,Esperie N Slater,1067968519,NA,NA,NA,NA,NA,64215971435,NA,NA,female,NA
4,"Athena M Bradford, PA-C",1614405221,NA,NA,NA,NA,NA,10157121149,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
191,"Jean-Yves Z Ryan, PA-C",2726398460,NA,NA,NA,NA,NA,19058945034,NEUROLOGY,NA,male,NA
143,"Dakota N Mendoza, RPh",1117106748,NA,NA,NA,NA,NA,17181690538,NA,NA,male,NA
1332,"Britanney R Finley, PA-C",1438658237,NA,NA,NA,NA,NA,80931900257,OTORHINOLARYNGOLOGY,NA,female,NA
1216,"Astrid N Hodge, MD",1555406147,NA,NA,NA,NA,NA,74328827696,HEMATOLOGY,NA,female,NA
1500,"Ria D Vinson, PA-C",2756770455,NA,NA,NA,NA,NA,89474555290,SURGERY,NA,female,NA
617,Holly L Weeks,1461737353,NA,NA,NA,NA,NA,43597057374,NA,NA,female,NA
1141,"Carly É Reeves, MD",2895443188,NA,NA,NA,NA,NA,70255270352,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
641,"Drake P Stein, MD",2626619767,NA,NA,NA,NA,NA,44702410040,ONCOLOGY,NA,male,NA
896,"Barrett T Huff, NP",1836064707,NA,NA,NA,NA,NA,58615478465,OTORHINOLARYNGOLOGY,NA,male,NA
1561,"Waiba L Chang, MD",1141883296,NA,NA,NA,NA,NA,92049821025,EMERGENCY MEDICINE,NA,female,NA
704,"Geneviève I Ford, MD",1828859304,NA,NA,NA,NA,NA,49117453554,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
792,Eric A Preston,1869108439,NA,NA,NA,NA,NA,53905963639,NA,NA,male,NA
1518,"Cora P Le, MD",1141222388,NA,NA,NA,NA,NA,90197869703,OTORHINOLARYNGOLOGY,NA,female,NA
1212,"Bruno B Randolph, PA-C",2665214389,NA,NA,NA,NA,NA,74176087646,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
382,Brock R Trujillo,2873135178,NA,NA,NA,NA,NA,30228370131,NA,NA,male,NA
820,"Mona A Allison, PA-C",1618569709,NA,NA,NA,NA,NA,55061834552,OTORHINOLARYNGOLOGY,NA,female,NA
1481,"Madison T Bowen, MD",1708781339,NA,NA,NA,NA,NA,88672707280,ONCOLOGY,NA,female,NA
1524,"Denton B Melendez, NP",2405311057,NA,NA,NA,NA,NA,90477333873,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
173,"Dara S Howard, NP",2798471385,NA,NA,NA,NA,NA,18357104532,OB/GYN,NA,female,NA
148,"Charity C Justice, PA-C",1088091135,NA,NA,NA,NA,NA,17351531766,PULMONARY DISEASE,NA,female,NA
1282,Molly S Henry,1427545015,NA,NA,NA,NA,NA,78311662655,NA,NA,female,NA
1203,"Kieran K Mcdowell, NP",2512487667,NA,NA,NA,NA,NA,73721646734,OTORHINOLARYNGOLOGY,NA,male,NA
80,"Xandra G Lindsay, RPh",2664894884,NA,NA,NA,NA,NA,13779588629,NA,NA,female,NA
850,"Jason D Bright, NP",1309744686,NA,NA,NA,NA,NA,56283599264,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
334,Alma K Coleman,2936634225,NA,NA,NA,NA,NA,27514232006,NA,NA,female,NA
1356,"Ruby C Guerra, NP",2274976113,NA,NA,NA,NA,NA,82329884786,OTORHINOLARYNGOLOGY,NA,female,NA
306,"Nathan G Lang, MD",2744225901,NA,NA,NA,NA,NA,26303576051,RHEUMATOLOGY,NA,male,NA
999,"Philip K Vasquez, MD",2921129496,NA,NA,NA,NA,NA,63210932332,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
103,Emmanuel R Henderson,2475305427,NA,NA,NA,NA,NA,15067210199,NA,NA,male,NA
659,"Stephen G Evans, MD",2634483347,NA,NA,NA,NA,NA,45698326079,OTORHINOLARYNGOLOGY,NA,male,NA
593,"Blaine O Glover, PA-C",2156307528,NA,NA,NA,NA,NA,41785544381,ONCOLOGY,NA,female,NA
1568,"Portia C Martinez, PA-C",1835487982,NA,NA,NA,NA,NA,92310724244,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1415,"Françoise M Mosley, MD",2883818276,NA,NA,NA,NA,NA,85248739369,INTERNAL MEDICINE,NA,female,NA
